Admin,Latitude,Longitude,Area,Medic,Ward,Beds,Urban,Population,Essential,Reproductive,Nhos,Ndocs,OpenYear,OpenMonth,OpenDay,CloseYear,CloseMonth,CloseDay,Date,Censored
3150000,37.5610037,126.8111364,187.7,1,2,2,1,580185,1,1,35,3191,2003,7,11,,,,7665,0
3150000,37.5324293,126.8466261,144,2,,,1,580185,0,0,35,3191,2006,3,3,,,,6699,0
3150000,37.5612531,126.8602493,159,1,,,1,580185,1,0,35,3191,2005,11,23,,,,6799,0
3150000,37.5575223,126.8559611,71,1,,,1,580185,1,1,35,3191,2006,1,13,,,,6748,0
3150000,37.5634435,126.8514629,258.7,3,,,1,580185,1,1,35,3191,2011,7,7,,,,4747,0
3150000,37.5614829,126.8530851,261.16,2,,,1,580185,1,1,35,3191,2011,8,12,,,,4711,0
3080000,37.6399471,127.027246,147,1,,,1,308055,0,0,18,587,2003,3,21,,,,7777,0
3080000,37.6379449,127.0303271,131.58,2,,,1,308055,1,1,18,587,2003,4,7,,,,7760,0
3040000,37.5421739,127.0939111,192,1,,,1,346682,0,0,13,1689,2018,7,11,,,,2186,0
3080000,37.6392496,127.0273378,261.26,1,,,1,308055,0,0,18,587,2003,5,13,,,,7724,0
3080000,37.6373655,127.024529,131.1,1,,,1,308055,1,1,18,587,2001,3,28,,,,8500,0
3080000,37.6423822,127.0162597,201.11,2,,,1,308055,1,0,18,587,2001,4,9,,,,8488,0
3240000,37.5384618,127.1250941,297.89,1,2,2,1,459970,1,0,35,4486,2013,5,7,,,,4077,0
3080000,37.6199041,127.0125752,93,1,,,1,308055,1,1,18,587,2002,2,27,,,,8164,0
3090000,37.6394252,127.0391628,96.36,1,,,1,325257,1,1,18,957,2017,1,19,,,,2724,0
3200000,37.4753417,126.9657276,116,1,,,1,495060,1,1,18,798,2015,3,2,,,,3413,0
3080000,37.6209645,127.0203869,204.14,2,,,1,308055,1,1,18,587,2004,9,13,,,,7235,0
3150000,37.5367049,126.8632212,230,1,,,1,580185,1,0,35,3191,2006,4,20,,,,6651,0
3150000,37.53001,126.8473652,259.73,1,,,1,580185,1,1,35,3191,2006,4,20,,,,6651,0
3150000,37.5614519,126.813019,155.1,1,,,1,580185,0,0,35,3191,2006,4,24,,,,6647,0
3150000,37.5576613,126.8384045,87.75,1,,,1,580185,1,1,35,3191,2012,3,2,,,,4508,0
3150000,37.5319785,126.861805,230,2,,,1,580185,1,1,35,3191,2012,3,8,,,,4502,0
3150000,37.533645,126.8373569,85.2,1,,,1,580185,1,1,35,3191,2003,8,14,,,,7631,0
3150000,37.5319152,126.8613129,640,1,8,18,1,580185,1,1,35,3191,2003,8,14,,,,7631,0
3150000,37.5509966,126.8520556,124,1,,,1,580185,1,1,35,3191,2003,8,20,,,,7625,0
3200000,37.4842624,126.9032884,150,2,2,2,1,495060,0,0,18,798,2009,9,30,,,,5392,0
3200000,37.4759426,126.9656569,404,1,,,1,495060,1,0,18,798,2008,12,26,,,,5670,0
3240000,37.539762,127.1233299,118.29,1,,,1,459970,1,0,35,4486,2000,7,11,,,,8760,0
3240000,37.552396,127.1258146,56.7,1,,,1,459970,1,1,35,4486,2000,8,28,,,,8712,0
3080000,37.6310046,127.0239619,157.91,4,,,1,308055,1,1,18,587,2001,7,10,,,,8396,0
3080000,37.6288499,127.0391608,179.32,1,,,1,308055,1,1,18,587,2001,7,18,,,,8388,0
3080000,37.6375793,127.0246562,70.72,1,,,1,308055,0,0,18,587,2001,8,27,,,,8348,0
3040000,37.5416739,127.0663865,250,1,,,1,346682,1,0,13,1689,2018,7,17,,,,2180,0
3040000,37.5332146,127.0762218,235.2,3,,,1,346682,1,1,13,1689,2018,7,19,,,,2178,0
3040000,37.5356026,127.0842975,330.52,2,,,1,346682,1,0,13,1689,2005,1,26,,,,7100,0
3040000,37.5444641,127.072463,111.8,2,,,1,346682,1,1,13,1689,2005,2,14,,,,7081,0
3170000,37.4498662,126.9143368,200.2,1,,,1,231733,0,0,14,450,2012,8,14,,,,4343,0
3170000,37.4808008,126.8821084,61.31,1,,,1,231733,0,0,14,450,2012,8,30,,,,4327,0
3170000,37.469778,126.897619,174.41,2,2,2,1,231733,1,1,14,450,2012,9,4,,,,4322,0
3170000,37.4530195,126.9016468,101.78,1,,,1,231733,1,1,14,450,2012,10,2,,,,4294,0
3200000,37.475051,126.9369059,271.71,1,,,1,495060,1,0,18,798,2015,3,11,,,,3404,0
3200000,37.4725378,126.9189387,170.93,3,,,1,495060,1,0,18,798,2015,4,6,,,,3378,0
3200000,37.4899084,126.9279864,116,1,,,1,495060,1,1,18,798,2015,5,8,,,,3346,0
3200000,37.4827946,126.9532799,130,1,,,1,495060,1,1,18,798,2015,5,20,,,,3334,0
3080000,37.61268,127.0286667,281.76,3,,,1,308055,1,1,18,587,2015,7,3,,,,3290,0
3080000,37.6378691,127.0250254,348.4,3,7,8,1,308055,1,1,18,587,2015,7,3,,,,3290,0
3150000,37.5353714,126.8631805,214,1,,,1,580185,1,1,35,3191,2007,7,2,,,,6213,0
3150000,37.5548065,126.8542574,201,1,1,1,1,580185,0,0,35,3191,2007,7,4,,,,6211,0
3150000,37.5467999,126.8401539,102.45,1,,,1,580185,1,1,35,3191,2007,9,4,,,,6149,0
3150000,37.5576723,126.8383078,203,1,,,1,580185,0,0,35,3191,2006,7,10,,,,6570,0
3150000,37.5685065,126.821975,140.67,1,,,1,580185,1,1,35,3191,2006,8,28,,,,6521,0
3150000,37.5641926,126.8108088,96,1,,,1,580185,0,0,35,3191,1996,3,5,,,,10349,0
3100000,37.6518002,127.0608789,81.21,1,,,1,523037,0,0,23,2874,1998,9,1,,,,9439,0
3170000,37.451561,126.9079692,125.8,1,,,1,231733,0,0,14,450,2012,6,7,,,,4411,0
3240000,37.5376692,127.1402629,146.2,1,,,1,459970,0,0,35,4486,2000,8,30,,,,8710,0
3040000,37.5408156,127.0690315,192.51,1,,,1,346682,0,0,13,1689,2005,2,14,,,,7081,0
3040000,37.5645123,127.0807717,97.1,1,,,1,346682,1,1,13,1689,2005,2,24,,,,7071,0
3080000,37.6284556,127.039389,247.5,1,,,1,308055,1,1,18,587,2009,6,23,,,,5491,0
3200000,37.4780369,126.9321476,153.03,2,,,1,495060,1,1,18,798,2010,2,5,,,,5264,0
3200000,37.4855177,126.9298663,663.9,16,,,1,495060,1,0,18,798,2010,3,12,,,,5229,0
3200000,37.4710963,126.9343274,245.02,2,,,1,495060,0,0,18,798,2010,3,25,,,,5216,0
3080000,37.6310046,127.0239619,136.33,3,,,1,308055,1,1,18,587,1995,4,18,,,,10671,0
3080000,37.6123912,127.030352,148.5,1,,,1,308055,1,1,18,587,1995,4,28,,,,10661,0
3200000,37.4825912,126.9427599,334,1,2,4,1,495060,1,0,18,798,2015,5,29,,,,3325,0
3200000,37.484536,126.9286989,139.3,1,,,1,495060,0,0,18,798,2015,6,8,,,,3315,0
3200000,37.460491,126.9201747,98,1,,,1,495060,1,1,18,798,2015,7,29,,,,3264,0
3200000,37.4670002,126.9293806,111.2,1,,,1,495060,1,1,18,798,2015,8,10,,,,3252,0
3200000,37.4737405,126.9185383,243.13,1,,,1,495060,1,0,18,798,2015,8,13,,,,3249,0
3200000,37.473907,126.9181521,284.12,3,,,1,495060,1,1,18,798,2015,8,31,,,,3231,0
3150000,37.5625344,126.8511747,513,1,6,21,1,580185,1,0,35,3191,2007,6,12,,,,6233,0
3150000,37.5488837,126.8360098,100,1,1,1,1,580185,1,0,35,3191,2007,6,18,,,,6227,0
3150000,37.5360826,126.8631621,97.76,1,1,2,1,580185,1,1,35,3191,2007,9,17,,,,6136,0
3150000,37.5630377,126.8522455,92.07,3,,,1,580185,1,0,35,3191,2007,10,23,,,,6100,0
3150000,37.5602041,126.84634,100.75,1,1,2,1,580185,1,0,35,3191,2014,3,10,,,,3770,0
3100000,37.6152839,127.0651295,247.69,4,,,1,523037,0,0,23,2874,2002,1,19,,,,8203,0
3150000,37.5473444,126.8745403,610,1,,,1,580185,1,0,35,3191,2006,11,28,,,,6429,0
3220000,37.4990329,127.0276653,272,1,,,1,539231,0,0,73,7865,2013,8,26,,,,3966,0
3080000,37.6321388,127.0262407,446.67,10,,,1,308055,1,1,18,587,1998,4,22,,,,9571,0
3040000,37.5422743,127.0714232,114.6,1,,,1,346682,0,0,13,1689,2005,2,28,,,,7067,0
3040000,37.5542514,127.0887368,128.59,1,,,1,346682,1,1,13,1689,2005,3,2,,,,7065,0
3040000,37.5379986,127.0941488,104.3,1,,,1,346682,1,1,13,1689,2006,1,24,,,,6737,0
3040000,37.5377787,127.0836671,214.35,2,,,1,346682,1,1,13,1689,2006,1,31,,,,6730,0
3040000,37.5373973,127.0976212,67.13,2,,,1,346682,1,0,13,1689,2006,2,28,,,,6702,0
3080000,37.6201643,127.0182133,558.52,2,8,26,1,308055,1,1,18,587,1996,3,5,,,,10349,0
3080000,37.63173,127.017944,871.3,2,12,28,1,308055,1,1,18,587,1996,4,15,,,,10308,0
3080000,37.6258469,127.0268455,262.74,1,,,1,308055,1,1,18,587,2007,5,7,,,,6269,0
3040000,37.5418772,127.0842465,149.9,1,,,1,346682,1,1,13,1689,2010,4,21,,,,5189,0
3080000,37.642701,127.0302918,79.4,1,,,1,308055,0,0,18,587,2004,10,11,,,,7207,0
3100000,37.6628649,127.0661333,86.15,1,,,1,523037,1,0,23,2874,2001,12,10,,,,8243,0
3100000,37.6799626,127.0535049,56.34,1,,,1,523037,1,1,23,2874,2001,12,29,,,,8224,0
3150000,37.5328279,126.8633739,58.15,1,,,1,580185,1,1,35,3191,2002,4,22,,,,8110,0
3150000,37.5317921,126.857395,126.36,1,,,1,580185,1,1,35,3191,2002,4,23,,,,8109,0
3150000,37.5612531,126.8602493,82.5,1,,,1,580185,1,1,35,3191,2014,3,26,,,,3754,0
3150000,37.5704161,126.843088,141,2,,,1,580185,1,1,35,3191,2003,9,15,,,,7599,0
3150000,37.5412504,126.8398915,189,2,,,1,580185,0,0,35,3191,2003,10,16,,,,7568,0
3080000,37.619969,127.0127927,88,1,,,1,308055,1,1,18,587,2005,3,15,,,,7052,0
3150000,37.5302481,126.8635583,127.75,1,,,1,580185,0,0,35,3191,1998,2,4,,,,9648,0
3150000,37.5710297,126.8185402,393.5,1,2,2,1,580185,1,1,35,3191,1998,2,9,,,,9643,0
3040000,37.5568876,127.0788413,62.97,1,,,1,346682,0,0,13,1689,2001,3,15,,,,8513,0
3040000,37.5320063,127.0861091,535.7,5,5,12,1,346682,1,0,13,1689,2001,4,12,,,,8485,0
3040000,37.5431327,127.0690886,75.19,1,,,1,346682,1,1,13,1689,2001,4,28,,,,8469,0
3040000,37.5353757,127.0934453,96.57,2,3,3,1,346682,1,0,13,1689,2001,5,7,,,,8460,0
3040000,37.5649656,127.0809072,70.31,1,,,1,346682,1,1,13,1689,2001,6,9,,,,8427,0
3040000,37.556886,127.0902387,120,1,,,1,346682,1,1,13,1689,2001,6,30,,,,8406,0
3040000,37.5327013,127.0758253,152.88,1,,,1,346682,1,1,13,1689,2001,8,13,,,,8362,0
3080000,37.6367756,127.024897,162.59,1,,,1,308055,1,1,18,587,2007,7,5,,,,6210,0
3040000,37.540312,127.095016,107.8,2,,,1,346682,1,1,13,1689,2011,3,3,,,,4873,0
3040000,37.5317775,127.0812127,250,1,,,1,346682,1,1,13,1689,2011,3,8,,,,4868,0
3080000,37.5603978,127.0394915,273.03,2,,,1,293556,1,1,11,1632,2006,3,7,,,,6695,0
3080000,37.6198902,127.0198092,108.61,1,,,1,308055,1,1,18,587,2006,3,28,,,,6674,0
3150000,37.5308279,126.8526733,166.4,1,,,1,580185,1,1,35,3191,2001,4,19,,,,8478,0
3150000,37.5610019,126.8109609,83.42,1,,,1,580185,1,1,35,3191,2001,4,26,,,,8471,0
3220000,37.5167376,127.02188,159.1,1,,,1,539231,1,1,73,7865,2010,1,8,,,,5292,0
3240000,37.5393463,127.1232895,174.9,2,1,4,1,459970,1,0,35,4486,2001,12,12,,,,8241,0
3240000,37.5572494,127.1689747,322.23,1,2,2,1,459970,1,0,35,4486,2001,12,14,,,,8239,0
3200000,37.4849777,126.9595277,61.87,1,,,1,495060,1,1,18,798,2004,9,16,,,,7232,0
3200000,37.4854976,126.9555286,372.6,1,1,4,1,495060,1,1,18,798,2000,3,22,,,,8871,0
3200000,37.4729277,126.9338697,159.78,2,,,1,495060,1,0,18,798,2001,3,9,,,,8519,0
3200000,37.481934,126.943257,101.15,1,,,1,495060,1,1,18,798,2005,12,5,,,,6787,0
3040000,37.5513639,127.0921086,88.78,1,,,1,346682,1,1,13,1689,2002,2,7,,,,8184,0
3040000,37.5373973,127.0976212,117,1,,,1,346682,1,0,13,1689,2002,2,28,,,,8163,0
3200000,37.4796493,126.9562309,289.8,1,,,1,495060,0,0,18,798,2011,12,14,,,,4587,0
3080000,37.6116285,127.0307007,208.72,1,,,1,308055,1,0,18,587,2006,4,10,,,,6661,0
3080000,37.6284556,127.039389,113.5,1,,,1,308055,1,1,18,587,2006,4,28,,,,6643,0
3080000,37.6261425,127.0266178,166.28,1,,,1,308055,1,1,18,587,2012,4,3,,,,4476,0
3040000,37.5413173,127.0672393,434,3,,,1,346682,1,1,13,1689,2011,5,30,,,,4785,0
3150000,37.5736735,126.8110932,576,1,7,25,1,580185,1,0,35,3191,2005,2,7,,,,7088,0
3150000,37.5581499,126.8391132,99.42,1,,,1,580185,0,0,35,3191,2005,2,24,,,,7071,0
3150000,37.5514235,126.8649532,218.1,3,,,1,580185,1,0,35,3191,2005,3,29,,,,7038,0
3150000,37.5477969,126.8351969,143,1,,,1,580185,1,0,35,3191,2005,4,12,,,,7024,0
3150000,37.5616643,126.8450092,112.4,1,,,1,580185,1,1,35,3191,2014,10,20,,,,3546,0
3150000,37.547226,126.8367128,152,1,,,1,580185,1,1,35,3191,2014,11,7,,,,3528,0
3150000,37.5576723,126.8383078,87.8,2,,,1,580185,0,0,35,3191,2014,12,1,,,,3504,0
3150000,37.5588388,126.839511,298.52,1,,,1,580185,1,0,35,3191,2014,12,22,,,,3483,0
3200000,37.4769938,126.9158352,793.59,1,7,20,1,495060,0,0,18,798,1998,3,2,,,,9622,0
3200000,37.4819762,126.9427785,168,3,,,1,495060,1,1,18,798,1998,3,14,,,,9610,0
3200000,37.4853949,126.9563741,115.08,1,,,1,495060,1,0,18,798,1998,5,11,,,,9552,0
3200000,37.4795277,126.9282891,73.95,1,,,1,495060,1,1,18,798,1998,8,5,,,,9466,0
3200000,37.4816482,126.9279631,161.45,1,,,1,495060,1,0,18,798,1998,8,20,,,,9451,0
3200000,37.4847684,126.930087,86.8,1,,,1,495060,0,0,18,798,1998,10,31,,,,9379,0
3200000,37.4922659,126.9584734,107.92,1,,,1,495060,1,1,18,798,1998,11,12,,,,9367,0
3200000,37.4738506,126.9661629,102.64,1,,,1,495060,1,0,18,798,2004,3,15,,,,7417,0
3040000,37.5342435,127.0712757,97.8,1,,,1,346682,1,1,13,1689,2009,7,24,,,,5460,0
3040000,37.5353757,127.0934453,123.82,1,1,1,1,346682,1,1,13,1689,2010,3,2,,,,5239,0
3040000,37.554214,127.0882665,325.1,3,,,1,346682,1,1,13,1689,2010,3,5,,,,5236,0
3080000,37.6367756,127.024897,161.89,2,,,1,308055,0,0,18,587,2003,11,27,,,,7526,0
3200000,37.4864079,126.939165,140.08,1,,,1,495060,1,1,18,798,2004,11,2,,,,7185,0
3220000,37.5190036,127.0191324,272.6,1,1,1,1,539231,1,0,73,7865,2010,1,27,,,,5273,0
3240000,37.5379785,127.1237927,151.8,2,,,1,459970,0,0,35,4486,2002,2,14,,,,8177,0
3150000,37.54909,126.8359839,147.1,1,2,4,1,580185,1,0,35,3191,2018,4,16,,,,2272,0
3150000,37.559925,126.8343328,64.4,1,,,1,580185,0,0,35,3191,2018,5,3,,,,2255,0
3150000,37.5605422,126.8384733,111.52,1,,,1,580185,0,0,35,3191,2018,5,18,,,,2240,0
3040000,37.5362776,127.0656475,128.2,1,,,1,346682,1,0,13,1689,2015,7,8,,,,3285,0
3220000,37.516186,127.0210828,188.63,1,1,1,1,539231,0,0,73,7865,2013,6,3,,,,4050,0
3080000,37.6185546,127.0188936,131.54,1,,,1,308055,0,0,18,587,2015,5,28,,,,3326,0
3080000,37.6196546,127.0154415,166.55,1,,,1,308055,0,0,18,587,2015,6,3,,,,3320,0
3080000,37.643667,127.0222921,536.53,2,,,1,308055,1,1,18,587,2006,5,10,,,,6631,0
3080000,37.6372418,127.0244663,76.92,1,,,1,308055,0,0,18,587,2006,5,24,,,,6617,0
3150000,37.5796025,126.8121823,52.14,1,,,1,580185,1,1,35,3191,2002,2,2,,,,8189,0
3150000,37.5609499,126.854704,71,1,,,1,580185,0,0,35,3191,2007,5,16,,,,6260,0
3040000,37.5552047,127.0833207,1305.68,11,6,6,1,346682,1,0,13,1689,2010,3,19,,,,5222,0
3080000,37.6120562,127.0307155,449,4,,,1,308055,0,0,18,587,2004,1,16,,,,7476,0
3080000,37.6157407,127.0193593,115.11,2,,,1,308055,1,1,18,587,2004,2,10,,,,7451,0
3080000,37.6135023,127.0342405,128.18,1,,,1,308055,1,1,18,587,2004,2,18,,,,7443,0
3040000,37.5647939,127.0809725,264,1,,,1,346682,1,1,13,1689,2015,9,22,,,,3209,0
3040000,37.5328765,127.0682422,76,1,,,1,346682,1,0,13,1689,2016,4,15,,,,3003,0
3240000,37.5317116,127.1245317,161.97,1,,,1,459970,1,1,35,4486,2012,6,21,,,,4397,0
3090000,37.6581696,127.0323113,441.44,2,,,1,325257,1,1,18,957,2017,8,24,,,,2507,0
3090000,37.6473295,127.0344044,341,2,,,1,325257,0,0,18,957,2017,10,11,,,,2459,0
3150000,37.5611405,126.8463912,58.35,1,,,1,580185,0,0,35,3191,1997,5,10,,,,9918,0
3150000,37.5775014,126.8124826,140,2,1,1,1,580185,1,1,35,3191,1997,9,26,,,,9779,0
3080000,37.6261425,127.0266178,1020.93,4,7,25,1,308055,1,0,18,587,2011,12,15,,,,4586,0
3080000,37.6261425,127.0266178,193.44,1,2,2,1,308055,1,1,18,587,2012,3,15,,,,4495,0
3080000,37.6356916,127.0238173,859.5,9,2,2,1,308055,1,1,18,587,2017,5,15,,,,2608,0
3080000,37.6259186,127.0269862,263.33,1,,,1,308055,0,0,18,587,2017,5,23,,,,2600,0
3150000,37.5633738,126.8524841,145,2,,,1,580185,1,0,35,3191,2002,2,19,,,,8172,0
3090000,37.6622527,127.0344371,173.27,1,,,1,325257,1,1,18,957,2005,5,20,,,,6986,0
3150000,37.5512896,126.8417531,145,1,,,1,580185,1,0,35,3191,2000,10,20,,,,8659,0
3170000,37.4646582,126.9025081,132.63,1,,,1,231733,1,1,14,450,2009,11,4,,,,5357,0
3170000,37.4530549,126.9017192,75.58,2,,,1,231733,0,0,14,450,2009,12,1,,,,5330,0
3170000,37.4530549,126.9017192,151.23,1,,,1,231733,1,0,14,450,2009,12,16,,,,5315,0
3170000,37.4565204,126.8880304,92.61,3,,,1,231733,1,1,14,450,1998,1,16,,,,9667,0
3080000,37.6323334,127.0387673,100,39,,,1,308055,1,1,18,587,1995,3,1,,,,10719,0
3080000,37.6257229,127.0260743,146.63,1,,,1,308055,1,0,18,587,2008,8,29,,,,5789,0
3220000,37.5232923,127.027693,173.6,2,1,2,1,539231,0,0,73,7865,2001,11,3,,,,8280,0
3220000,37.5196492,127.0491925,209.19,1,,,1,539231,0,0,73,7865,2002,1,30,,,,8192,0
3220000,37.5263156,127.0277602,138.9,2,,,1,539231,0,0,73,7865,2002,5,8,,,,8094,0
3220000,37.5191166,127.0276642,152,2,,,1,539231,1,0,73,7865,2002,5,14,,,,8088,0
3220000,37.5259715,127.026812,152.52,2,,,1,539231,0,0,73,7865,2003,1,23,,,,7834,0
3220000,37.5232923,127.027693,159.9,4,,,1,539231,0,0,73,7865,2013,7,8,,,,4015,0
3080000,37.6136586,127.0304432,416.43,2,,,1,308055,1,0,18,587,2015,8,11,,,,3251,0
3080000,37.6400318,127.027361,151.5,1,,,1,308055,0,0,18,587,2015,8,3,,,,3259,0
3080000,37.6136586,127.0304432,142.9,1,,,1,308055,1,1,18,587,2015,8,19,,,,3243,0
3240000,37.5350297,127.1365013,86.35,2,,,1,459970,0,0,35,4486,1995,4,10,,,,10679,0
3150000,37.5341444,126.8470749,150,1,,,1,580185,1,1,35,3191,1997,10,28,,,,9747,0
3150000,37.5330499,126.8387209,119,1,,,1,580185,1,1,35,3191,2013,7,19,,,,4004,0
3150000,37.5323069,126.8461034,100,1,,,1,580185,1,1,35,3191,2013,9,10,,,,3951,0
3150000,37.5580361,126.8386793,213,1,,,1,580185,0,0,35,3191,2013,10,22,,,,3909,0
3150000,37.5721922,126.8112486,371.85,3,,,1,580185,1,0,35,3191,2013,11,13,,,,3887,0
3150000,37.5438941,126.8437893,218,1,,,1,580185,1,1,35,3191,2013,11,18,,,,3882,0
3150000,37.5514235,126.8649532,338,10,6,9,1,580185,0,0,35,3191,2005,8,3,,,,6911,0
3150000,37.5831071,126.8230273,108,1,,,1,580185,0,0,35,3191,1995,1,4,,,,10775,0
3150000,37.5334823,126.8460766,139.26,2,,,1,580185,1,1,35,3191,1995,1,4,,,,10775,0
3150000,37.5514235,126.8649532,174.36,1,,,1,580185,1,0,35,3191,2014,9,2,,,,3594,0
3150000,37.5563242,126.8141375,86.9,1,,,1,580185,1,1,35,3191,2004,7,15,,,,7295,0
3200000,37.4738209,126.9174439,115,1,,,1,495060,1,1,18,798,2009,6,22,,,,5492,0
3200000,37.47562,126.9664501,227,1,,,1,495060,1,0,18,798,2009,6,29,,,,5485,0
3200000,37.4831846,126.9299918,70.73,1,,,1,495060,0,0,18,798,2002,2,14,,,,8177,0
3200000,37.4833731,126.953958,99.9,1,,,1,495060,1,0,18,798,2002,3,27,,,,8136,0
3200000,37.4895937,126.9250142,173.15,1,,4,1,495060,1,1,18,798,2002,4,30,,,,8102,0
3170000,37.4585499,126.8995561,67.27,2,,,1,231733,0,0,14,450,1998,11,24,,,,9355,0
3080000,37.6152291,127.0357119,303.18,1,,,1,308055,1,0,18,587,2009,1,2,,,,5663,0
3080000,37.6185546,127.0188936,92.4,1,,,1,308055,1,1,18,587,2015,8,3,,,,3259,0
3040000,37.5406464,127.0701642,292,2,,,1,346682,0,0,13,1689,2012,8,28,,,,4329,0
3040000,37.5560395,127.0792184,182,1,,,1,346682,0,0,13,1689,2012,12,10,,,,4225,0
3040000,37.5404666,127.0701365,276.2,2,,,1,346682,1,1,13,1689,2013,1,2,,,,4202,0
3040000,37.5501782,127.0705708,217,1,,,1,346682,1,1,13,1689,2013,1,3,,,,4201,0
3220000,37.5091985,127.0409663,889.85,5,22,22,1,539231,1,0,73,7865,2013,5,8,,,,4076,0
3080000,37.619969,127.0127927,105.65,1,,,1,308055,1,1,18,587,2004,6,5,,,,7335,0
3080000,37.6178756,127.0188808,190.2,1,,,1,308055,1,1,18,587,2004,6,11,,,,7329,0
3080000,37.6301319,127.0242989,171.1,1,,,1,308055,1,1,18,587,2004,6,16,,,,7324,0
3080000,37.6119779,127.0351169,226.4,2,,,1,308055,1,0,18,587,2004,8,4,,,,7275,0
3080000,37.6125757,127.0304361,60.1,1,,,1,308055,0,0,18,587,1995,4,1,,,,10688,0
3150000,37.5628941,126.8510376,2563.52,21,8,15,1,580185,1,0,35,3191,2008,10,2,,,,5755,0
3150000,37.53425,126.8383927,82,1,,,1,580185,1,1,35,3191,2004,11,16,,,,7171,0
3150000,37.5736735,126.8110932,101.38,1,,,1,580185,1,1,35,3191,2005,1,25,,,,7101,0
3200000,37.4738209,126.9174439,157.3,1,,,1,495060,1,0,18,798,2009,7,20,,,,5464,0
3080000,37.6378691,127.0250254,299.51,1,,,1,308055,1,0,18,587,2011,7,11,,,,4743,0
3170000,37.4597002,126.9047266,135.06,1,,,1,231733,1,1,14,450,1999,8,23,,,,9083,0
3170000,37.4756055,126.8929049,191.86,1,,,1,231733,1,1,14,450,1999,8,28,,,,9078,0
3170000,37.4659181,126.9046323,144.6,1,,,1,231733,1,1,14,450,2002,2,26,,,,8165,0
3170000,37.4601795,126.9060007,63.8,1,,,1,231733,1,1,14,450,2002,4,1,,,,8131,0
3200000,37.4822714,126.9460977,719.11,1,6,22,1,495060,1,1,18,798,2014,11,28,,,,3507,0
3150000,37.5737591,126.8118179,135.33,1,,,1,580185,1,0,35,3191,2008,2,18,,,,5982,0
3150000,37.5568973,126.8593837,1022.47,2,,,1,580185,1,1,35,3191,2008,2,20,,,,5980,0
3150000,37.5483956,126.8367894,140.6,2,,,1,580185,0,0,35,3191,2008,2,29,,,,5971,0
3150000,37.5673233,126.8429024,617.66,13,,,1,580185,1,0,35,3191,2008,3,4,,,,5967,0
3200000,37.4830471,126.9408982,248.52,2,,,1,495060,0,0,18,798,2010,5,11,,,,5169,0
3200000,37.4737008,126.9669233,132,1,,,1,495060,1,1,18,798,2010,5,10,,,,5170,0
3200000,37.4866769,126.9474254,125.55,2,,,1,495060,1,0,18,798,2010,5,11,,,,5169,0
3080000,37.6308226,127.0176109,191.69,1,,,1,308055,1,1,18,587,2009,2,9,,,,5625,0
3080000,37.6151367,127.0295815,439.16,4,1,2,1,308055,1,0,18,587,2015,10,26,,,,3175,0
3220000,37.5236488,127.0286307,1197.86,12,8,8,1,539231,0,0,73,7865,2009,3,30,,,,5576,0
3080000,37.6215398,127.0283851,160.18,1,,,1,308055,1,1,18,587,2005,10,5,,,,6848,0
3080000,37.6280817,127.0251577,679.65,5,1,2,1,308055,1,1,18,587,2007,1,19,,,,6377,0
3080000,37.6367756,127.024897,130.98,2,,,1,308055,1,1,18,587,2007,2,22,,,,6343,0
3080000,37.6392496,127.0273378,175.4,1,,,1,308055,1,1,18,587,2007,3,7,,,,6330,0
3080000,37.644203,127.022839,113.37,2,,,1,308055,1,1,18,587,2013,10,11,,,,3920,0
3150000,37.5773601,126.8129846,75.9,1,,,1,580185,1,1,35,3191,2001,3,9,,,,8519,0
3150000,37.5512718,126.8719242,176,1,,,1,580185,1,1,35,3191,2001,4,12,,,,8485,0
3080000,37.6378325,127.0249907,225.23,1,,,1,308055,1,1,18,587,2014,11,17,,,,3518,0
3150000,37.5345278,126.8378202,133.3,1,,,1,580185,1,1,35,3191,2008,11,17,,,,5709,0
3150000,37.5416444,126.841159,236.82,1,3,4,1,580185,1,1,35,3191,2008,12,30,,,,5666,0
3150000,37.5326714,126.8389519,166.8,1,,,1,580185,1,1,35,3191,2001,5,15,,,,8452,0
3150000,37.5418502,126.8391266,96.85,1,,,1,580185,0,0,35,3191,2001,6,12,,,,8424,0
3150000,37.5332365,126.8632695,97.2,1,,,1,580185,1,0,35,3191,2001,7,9,,,,8397,0
3150000,37.5635575,126.8436412,72.6,1,,,1,580185,1,1,35,3191,1995,5,27,,,,10632,0
3150000,37.5731974,126.8118217,88.7,2,,,1,580185,0,0,35,3191,1995,6,30,,,,10598,0
3150000,37.5537345,126.8506656,4187.54,77,,,1,580185,1,1,35,3191,1995,9,29,,,,10507,0
3150000,37.5736735,126.8110932,197,1,,,1,580185,0,0,35,3191,1995,11,1,,,,10474,0
3090000,37.640278,127.0399714,104.75,1,,,1,325257,1,0,18,957,2007,4,27,,,,6279,0
3090000,37.6625707,127.0328171,140.98,1,,,1,325257,1,0,18,957,2007,6,22,,,,6223,0
3090000,37.6648315,127.0363964,525.7,1,5,12,1,325257,1,1,18,957,2009,9,22,,,,5400,0
3150000,37.5414647,126.8387684,177.3,3,,,1,580185,1,1,35,3191,1995,1,27,,,,10752,0
3150000,37.5545061,126.8519776,767,8,,,1,580185,1,1,35,3191,1995,2,22,,,,10726,0
3150000,37.563601,126.8520287,330,2,,,1,580185,1,1,35,3191,1995,5,6,,,,10653,0
